2012-12-05,0.0179
2013-01-08,0.0203
2013-03-15,0.0346
2013-06-28,0.032
2013-08-23,0.0243
2013-09-17,0.0373
2013-10-26,0.037
2014-02-26,0.016
2014-03-25,0.004
2014-05-13,0.005
2014-06-25,0.029
2014-08-12,0.039
2014-09-28,0.03
2015-03-21,0.0412
2015-05-15,0.023611
2015-06-16,0.002875
2015-07-27,0.03748
2015-09-13,0.030934
2015-10-29,0.027965
2016-03-05,0.016863
2016-04-28,0.058535
2016-06-04,0.001835
2016-07-24,0.020928
2016-09-18,0.04548
2016-11-07,0.015819
2017-03-14,0.02533
2017-04-23,0.00295
2017-05-26,0.00866
2017-07-03,0.188686
2017-08-15,0.055305
2017-10-09,0.0175
2018-02-11,0.026406
2018-03-15,0.037418
2018-04-24,0.004143
2018-06-07,0.002905
2018-10-25,0.03646
2018-12-19,0.02123
2019-02-15,0.002813
